Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0100101	partially vaccinated		PHA4GE definition tweeked to align more with an ontology definition since "comment" was already occupied and thus couldn't be used (in ROBOT) to list the alt definition.	Rhiannon		TRUE		ICE > data item > personal health datum > patient as host datum > vaccination status		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100298	vaccination status		A vaccination status in which an individual has started but not yet fully completed a vaccine series authorized and administered according to the regional health institutional guidance.			In general, people are considered partially vaccinated 2 weeks after their first dose in a single-dose or multi-dose vaccine series.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion						
GENEPIO:0100102	not vaccinated		PHA4GE definition tweeked to align more with an ontology definition since "comment" was already occupied and thus couldn't be used (in ROBOT) to list the alt definition.	Rhiannon		TRUE		ICE > data item > personal health datum > patient as host datum > vaccination status		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100298	vaccination status		A vaccination status in which an individual has not completed or initiated a vaccine series authorized and administered according to the regional health institutional guidance.			In general, people are considered not vaccinated if they have not received a single dose or have not yet completed the 2 weeks after their first dose in a single-dose or multi-dose vaccine series.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion			unvaccinated			
GENEPIO:0100968	454 Genome Sequencer FLX+	454 GS FLX+		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0001937	454 Genome Sequencer		A 454 Genome Sequencer that performs pyrosequencing and comprises both optics and fluidics subsystems and can be used for longer reads when used with the long-read Sequencing Kit XL+.	https://www.thelabworldgroup.com/product/roche-gs-454-flx-dna-sequencer/ |https://en.wikipedia.org/wiki/454_Life_Sciences		The fluidics subsystem ensures accurate reagent dispensing. It consists of a reagents cassette (which holds the reagent containers), a sipper manifold, pumps, valves, and debubblers. The fluidics subsystem flows the sequencing reagents across the wells of the PicoTiterPlate device, and moves the spent reagents from the PicoTiterPlate device to the waste receptacle. The optics subsystem consists of a CCD camera and a camera controller. The camera captures the light emitted in the wells of the PicoTiterPlate device during each step of the sequencing cycle, and sends the digital images to the computer subsystem for processing. The computer controls the other Sequencer subsystems, and processes the digital images sent by the camera to extract the DNA sequence information.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100969	454 Genome Sequencer Junior	454 GS Junior		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0001937	454 Genome Sequencer		A 454 Genome Sequencer that enables pyrosequencing to be performed and which is a benchtop model.	https://en.wikipedia.org/wiki/454_Life_Sciences				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100974	Applied Biosystems sequencing instrument model			Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0001921	sequencing instrument model		A sequencing instrument model that is manufactured by Applied Biosystems and which performs Sanger sequencing and fragment analysis by capillary electrophoresis.	https://www.thermofisher.com/ca/en/home/life-science/sequencing/sanger-sequencing/sanger-sequencing-technology-accessories.html				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100975	ABI PRISM 310 Genetic Analyzer	AB 310 Genetic Analyzer | AB 310 sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which utilises a single capillary electrophoresis system to perform Sanger sequencing and fragment analysis that is automated.	https://assets.thermofisher.com/TFS-Assets/LSG/Specification-Sheets/cms_040736.pdf		Fragment analysis including linkage analysis, single-nucleotide polymorphism detection, discovery and validation. The 310 Genetic Analyzer separates DNA fragments by using POP Performance Optimized Polymers.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100976	AB 3130 Genetic Analyzer	AB 3130 sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which performs capillary electrophoresis to sequence DNA and has 4 capillaries.	https://assets.thermofisher.com/TFS-Assets/LSG/manuals/cms_041990.pdf		The 3130 series is the successor to the AB PRISM 310.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100977	AB 3130xL Genetic Analyzer	AB 3130xL sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which performs capillary electrophoresis to sequence DNA and has 16 capillaries.	https://assets.thermofisher.com/TFS-Assets/LSG/manuals/cms_041990.pdf		The 3130 series is the successor to the AB PRISM 310.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100978	AB 3500 Genetic Analyzer	AB 3500 sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which performs capillary electrophoresis to sequence DNA and has 8 capillaries, which can run 96 well plates.	https://assets.thermofisher.com/TFS-Assets/LSG/Specification-Sheets/3500-Genetic-Analyzer-Specification-Sheet.pdf		The 3500 series is the successor to the 3130 series and has a smaller footprint.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100979	AB 3500xL Genetic Analyzer	AB 3500xL sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which performs capillary electrophoresis to sequence DNA and has 24 capillaries, which can run 384 well plates.	https://assets.thermofisher.com/TFS-Assets/LSG/Specification-Sheets/3500-Genetic-Analyzer-Specification-Sheet.pdf		The 3500 series is the successor to the 3130 series and has a smaller footprint.		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100980	AB 3730 Genetic Analyzer	AB 3730 sequencer		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2023-11-28T18:23:15.862Z	GENEPIO:0100974	Applied Biosystems sequencing instrument model		An Applied Biosystems sequencing instrument model which utilises an 48 capillary array electrophoresis system for sequencing.	https://tools.thermofisher.com/content/sfs/brochures/cms_042636.pdf		The 3730 series is the successor to the 3500 series. | Windows 10 and cloud enabled		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
